,date,source,title,url
1237,"Jun 13, 2016",Investing.com,Dollar moves lower ahead of FOMC meeting,https://investing.com/news/forex-news/dollar-moves-lower-ahead-of-fomc-meeting-408058
1238,"Jun 13, 2016",Investing.com,Dollar little changed vs. rivals in subdued trade,https://investing.com/news/forex-news/dollar-little-changed-vs.-rivals-in-subdued-trade-408039
1239,"Jun 13, 2016",Investing.com,Investing.com sentiment index: speculators add to bearish pound bets,https://investing.com/news/forex-news/investing.com-sentiment-index:-speculators-add-to-bearish-pound-bets-408034
1243,"Jun 10, 2016",Investing.com,Dollar extends gains after positive UoM report,https://investing.com/news/forex-news/dollar-extends-gains-after-positive-uom-report-407746
1244,"Jun 10, 2016",Investing.com,Dollar holds onto modest gains ahead of UoM report,https://investing.com/news/forex-news/dollar-holds-onto-modest-gains-ahead-of-uom-report-407679
1245,"Jun 10, 2016",Investing.com,Dollar edges up to 1-week highs vs. other majors,https://investing.com/news/forex-news/dollar-edges-up-to-1-week-highs-vs.-other-majors-407666
1246,"Jun 09, 2016",Investing.com,Dollar pushes higher vs. rivals on upbeat U.S. data,https://investing.com/news/forex-news/dollar-pushes-higher-vs.-rivals-on-upbeat-u.s.-data-407488
1247,"Jun 09, 2016",Investing.com,"Dollar rises off 5-week lows, jobless claims support","https://investing.com/news/forex-news/dollar-rises-off-5-week-lows,-jobless-claims-support-407454"
1248,"Jun 08, 2016",Investing.com,Dollar hits fresh one-month lows in quiet trade,https://investing.com/news/forex-news/dollar-hits-fresh-one-month-lows-in-quiet-trade-407235
1249,"Jun 08, 2016",Investing.com,Dollar index pushes lower to 1-month trough,https://investing.com/news/forex-news/dollar-index-pushes-lower-to-1-month-trough-407205
1250,"Jun 08, 2016",Investing.com,Dollar slips lower amid U.S. rate hike uncertainty,https://investing.com/news/forex-news/dollar-slips-lower-amid-u.s.-rate-hike-uncertainty-407169
1254,"Jun 07, 2016",Investing.com,Dollar slides lower vs. rivals on Yellen remarks,https://investing.com/news/forex-news/dollar-slides-lower-vs.-rivals-on-yellen-remarks-406917
1255,"Jun 06, 2016",Investing.com,Dollar remains moderately higher ahead of Yellen speech,https://investing.com/news/forex-news/dollar-remains-moderately-higher-ahead-of-yellen-speech-406746
1256,"Jun 06, 2016",Investing.com,Dollar holds onto gains vs. rivals in quiet trade,https://investing.com/news/forex-news/dollar-holds-onto-gains-vs.-rivals-in-quiet-trade-406717
1257,"Jun 06, 2016",Investing.com,Investing.com sentiment index: speculators add to bullish dollar bets,https://investing.com/news/forex-news/investing.com-sentiment-index:-speculators-add-to-bullish-dollar-bets-406713
1258,"Jun 06, 2016",Investing.com,"Dollar edges higher, recovers from Friday losses","https://investing.com/news/forex-news/dollar-edges-higher,-recovers-from-friday-losses-406681"
1259,"Jun 03, 2016",Investing.com,"CFTC - Commitments of Traders: Speculators Less Bullish on JPY, S&P 500, Gold","https://investing.com/news/forex-news/cftc---commitments-of-traders:-speculators-less-bullish-on-jpy,-s-p-500,-gold-406462"
1260,"Jun 03, 2016",Investing.com,Dollar tumbles over 1% on weak U.S. economic reports,https://investing.com/news/forex-news/dollar-tumbles-over-1-on-weak-u.s.-economic-reports-406391
1261,"Jun 03, 2016",Investing.com,Dollar drops after U.S. nonfarm payrolls disappoint,https://investing.com/news/forex-news/dollar-drops-after-u.s.-nonfarm-payrolls-disappoint-406367
1265,"Jun 02, 2016",Investing.com,Dollar trims losses on positive U.S. employment data,https://investing.com/news/forex-news/dollar-trims-losses-on-positive-u.s.-employment-data-406081
1266,"Jun 01, 2016",Investing.com,Dollar extends losses with ISM report on tap,https://investing.com/news/forex-news/dollar-extends-losses-with-ism-report-on-tap-405803
1267,"Jun 01, 2016",Investing.com,Dollar slips lower as mixed U.S. data continues to weigh,https://investing.com/news/forex-news/dollar-slips-lower-as-mixed-u.s.-data-continues-to-weigh-405761
1268,"May 31, 2016",Investing.com,Dollar slips against rivals after downbeat U.S. data,https://investing.com/news/forex-news/dollar-slips-against-rivals-after-downbeat-u.s.-data-405545
1269,"May 31, 2016",Investing.com,"Dollar holds steady after positive U.S. data, more reports ahead","https://investing.com/news/forex-news/dollar-holds-steady-after-positive-u.s.-data,-more-reports-ahead-405513"
1270,"May 31, 2016",Investing.com,Dollar hovers at 2-month highs ahead of U.S. data,https://investing.com/news/forex-news/dollar-hovers-at-2-month-highs-ahead-of-u.s.-data-405470
1271,"May 30, 2016",Investing.com,Dollar holds steady at 2-month peak vs. rivals,https://investing.com/news/forex-news/dollar-holds-steady-at-2-month-peak-vs.-rivals-405342
1272,"May 30, 2016",Investing.com,Dollar almost unchanged vs. rivals in light trade,https://investing.com/news/forex-news/dollar-almost-unchanged-vs.-rivals-in-light-trade-405326
1276,"May 29, 2016",Investing.com,Forex - Weekly outlook: May 30 - June 3,https://investing.com/news/forex-news/forex---weekly-outlook:-may-30---june-3-405192
1277,"May 27, 2016",Investing.com,Dollar pushes higher with focus on Yellen speech,https://investing.com/news/forex-news/dollar-pushes-higher-with-focus-on-yellen-speech-405021
1278,"May 27, 2016",Investing.com,Dollar holds onto gains despite U.S. GDP miss,https://investing.com/news/forex-news/dollar-holds-onto-gains-despite-u.s.-gdp-miss-404995
1279,"May 27, 2016",Investing.com,Dollar edges higher with Yellen remarks on tap,https://investing.com/news/forex-news/dollar-edges-higher-with-yellen-remarks-on-tap-404942
1280,"May 26, 2016",Investing.com,"Dollar pushes lower vs. rivals, hits one-week trough","https://investing.com/news/forex-news/dollar-pushes-lower-vs.-rivals,-hits-one-week-trough-404737"
1281,"May 26, 2016",Investing.com,Dollar remains moderately lower despite upbeat U.S. data,https://investing.com/news/forex-news/dollar-remains-moderately-lower-despite-upbeat-u.s.-data-404702
1282,"May 26, 2016",Investing.com,Dollar slips lower but remains broadly supported,https://investing.com/news/forex-news/dollar-slips-lower-but-remains-broadly-supported-404650
1283,"May 25, 2016",Investing.com,Dollar holds at 2-month peak vs. other majors,https://investing.com/news/forex-news/dollar-holds-at-2-month-peak-vs.-other-majors-404426
1287,"May 24, 2016",Investing.com,Dollar hits fresh 2-month peak on strong U.S. data,https://investing.com/news/forex-news/dollar-hits-fresh-2-month-peak-on-strong-u.s.-data-404107
1288,"May 24, 2016",Investing.com,"Dollar remains broadly higher, U.S. housing data on tap","https://investing.com/news/forex-news/dollar-remains-broadly-higher,-u.s.-housing-data-on-tap-404065"
1289,"May 24, 2016",Investing.com,Dollar rises to 2-month highs vs. other majors,https://investing.com/news/forex-news/dollar-rises-to-2-month-highs-vs.-other-majors-404020
1290,"May 23, 2016",Investing.com,Dollar holds onto modest gains vs. other majors,https://investing.com/news/forex-news/dollar-holds-onto-modest-gains-vs.-other-majors-403831
1291,"May 23, 2016",Investing.com,Dollar holds near 3-week highs in quiet trade,https://investing.com/news/forex-news/dollar-holds-near-3-week-highs-in-quiet-trade-403797
1292,"May 23, 2016",Investing.com,Investing.com sentiment index: speculators cut bearish dollar bets,https://investing.com/news/forex-news/investing.com-sentiment-index:-speculators-cut-bearish-dollar-bets-403789
1293,"May 23, 2016",Investing.com,"Dollar little changed, close to 3-week highs","https://investing.com/news/forex-news/dollar-little-changed,-close-to-3-week-highs-403762"
1294,"May 22, 2016",Investing.com,Forex - Weekly outlook: May 23 - 27,https://investing.com/news/forex-news/forex---weekly-outlook:-may-23---27-403626
1298,"May 20, 2016",Investing.com,Dollar hovers at 7-week highs amid rate hike hopes,https://investing.com/news/forex-news/dollar-hovers-at-7-week-highs-amid-rate-hike-hopes-403355
1299,"May 19, 2016",Investing.com,Dollar trims gains but remains at 7-week peak,https://investing.com/news/forex-news/dollar-trims-gains-but-remains-at-7-week-peak-403154
1300,"May 19, 2016",Investing.com,Dollar edges higher despite U.S. data miss,https://investing.com/news/forex-news/dollar-edges-higher-despite-u.s.-data-miss-403117
1301,"May 19, 2016",Investing.com,Dollar steady at 7-week highs on rate hike hopes,https://investing.com/news/forex-news/dollar-steady-at-7-week-highs-on-rate-hike-hopes-403060
1302,"May 18, 2016",Investing.com,Dollar trims gains but remains supported,https://investing.com/news/forex-news/dollar-trims-gains-but-remains-supported-402857
1303,"May 18, 2016",Investing.com,Dollar remains broadly higher ahead of Fed minutes,https://investing.com/news/forex-news/dollar-remains-broadly-higher-ahead-of-fed-minutes-402813
1304,"May 18, 2016",Investing.com,Dollar rises to 3-1/2 week highs with Fed minutes on tap,https://investing.com/news/forex-news/dollar-rises-to-3-1-2-week-highs-with-fed-minutes-on-tap-402770
1305,"May 17, 2016",Investing.com,Dollar erases gains but remains close to 3-week peak,https://investing.com/news/forex-news/dollar-erases-gains-but-remains-close-to-3-week-peak-402563
1309,"May 16, 2016",Investing.com,Dollar remains broadly lower in subdued trade,https://investing.com/news/forex-news/dollar-remains-broadly-lower-in-subdued-trade-402274
1310,"May 16, 2016",Investing.com,Dollar slips lower vs. rivals after Empire State report,https://investing.com/news/forex-news/dollar-slips-lower-vs.-rivals-after-empire-state-report-402243
1311,"May 16, 2016",Investing.com,"Dollar little changed, Empire State report ahead","https://investing.com/news/forex-news/dollar-little-changed,-empire-state-report-ahead-402204"
1312,"May 16, 2016",Investing.com,Investing.com sentiment index: speculators reduce bearish dollar bets,https://investing.com/news/forex-news/investing.com-sentiment-index:-speculators-reduce-bearish-dollar-bets-402193
1313,"May 13, 2016",Investing.com,Dollar extends gains after strong UoM report,https://investing.com/news/forex-news/dollar-extends-gains-after-strong-uom-report-401909
1314,"May 13, 2016",Investing.com,Dollar edges higher ahead of U.S. economic reports,https://investing.com/news/forex-news/dollar-edges-higher-ahead-of-u.s.-economic-reports-401826
1315,"May 12, 2016",Investing.com,"Dollar trims gains against other majors, holds steady","https://investing.com/news/forex-news/dollar-trims-gains-against-other-majors,-holds-steady-401633"
1316,"May 12, 2016",Investing.com,Dollar holds onto gains despite jobless claims report,https://investing.com/news/forex-news/dollar-holds-onto-gains-despite-jobless-claims-report-401612
1320,"May 11, 2016",Investing.com,Dollar pushes lower vs. rivals in quiet trade,https://investing.com/news/forex-news/dollar-pushes-lower-vs.-rivals-in-quiet-trade-401317
1321,"May 11, 2016",Investing.com,Dollar slips lower vs. rivals amid profit-taking,https://investing.com/news/forex-news/dollar-slips-lower-vs.-rivals-amid-profit-taking-401278
1322,"May 09, 2016",Investing.com,Investing.com sentiment index: speculators add to bearish dollar bets,https://investing.com/news/forex-news/investing.com-sentiment-index:-speculators-add-to-bearish-dollar-bets-400789
1323,"May 06, 2016",Investing.com,"Dollar trims losses, holds near 1-week highs","https://investing.com/news/forex-news/dollar-trims-losses,-holds-near-1-week-highs-400418"
1324,"May 06, 2016",Investing.com,Dollar remains lower after weak U.S. jobs data,https://investing.com/news/forex-news/dollar-remains-lower-after-weak-u.s.-jobs-data-400385
1325,"May 06, 2016",Investing.com,Dollar edges lower as markets brace for U.S. jobs data,https://investing.com/news/forex-news/dollar-edges-lower-as-markets-brace-for-u.s.-jobs-data-400324
1326,"May 05, 2016",Investing.com,Dollar extends gains with focus on nonfarm payrolls,https://investing.com/news/forex-news/dollar-extends-gains-with-focus-on-nonfarm-payrolls-400153
1327,"May 05, 2016",Investing.com,Dollar remains higher despite U.S. jobless claims,https://investing.com/news/forex-news/dollar-remains-higher-despite-u.s.-jobless-claims-400112
1331,"May 04, 2016",Investing.com,Dollar trims gains after mixed U.S. economic reports,https://investing.com/news/forex-news/dollar-trims-gains-after-mixed-u.s.-economic-reports-399814
1332,"May 04, 2016",Investing.com,"Dollar edges higher, pulls away from 16-month trough","https://investing.com/news/forex-news/dollar-edges-higher,-pulls-away-from-16-month-trough-399753"
1333,"May 03, 2016",Investing.com,"Dollar moves higher, bounces off a 16-month trough","https://investing.com/news/forex-news/dollar-moves-higher,-bounces-off-a-16-month-trough-399557"
1334,"May 03, 2016",Investing.com,Dollar trims losses but remains under pressure,https://investing.com/news/forex-news/dollar-trims-losses-but-remains-under-pressure-399522
1335,"May 03, 2016",Investing.com,Dollar hits 16-month lows vs. other majors,https://investing.com/news/forex-news/dollar-hits-16-month-lows-vs.-other-majors-399482
1336,"May 02, 2016",Investing.com,Dollar remains at 8-month lows after ISM report,https://investing.com/news/forex-news/dollar-remains-at-8-month-lows-after-ism-report-399305
1337,"May 02, 2016",Investing.com,Dollar remains broadly lower vs. other majors,https://investing.com/news/forex-news/dollar-remains-broadly-lower-vs.-other-majors-399271
1338,"May 02, 2016",Investing.com,"Dollar hits fresh 8-month lows, ISM report ahead","https://investing.com/news/forex-news/dollar-hits-fresh-8-month-lows,-ism-report-ahead-399239"
1342,"Apr 29, 2016",Investing.com,Dollar extends losses vs. rivals after tepid U.S. data,https://investing.com/news/forex-news/dollar-extends-losses-vs.-rivals-after-tepid-u.s.-data-398895
1343,"Apr 29, 2016",Investing.com,"Dollar hits 8-month lows, U.S. data ahead","https://investing.com/news/forex-news/dollar-hits-8-month-lows,-u.s.-data-ahead-398846"
1344,"Apr 28, 2016",Investing.com,Dollar pares losses but remains under pressure,https://investing.com/news/forex-news/dollar-pares-losses-but-remains-under-pressure-398604
1345,"Apr 28, 2016",Investing.com,Dollar remains broadly lower after U.S. data,https://investing.com/news/forex-news/dollar-remains-broadly-lower-after-u.s.-data-398576
1346,"Apr 28, 2016",Investing.com,Dollar drops against rivals after Fed decision,https://investing.com/news/forex-news/dollar-drops-against-rivals-after-fed-decision-398541
1347,"Apr 27, 2016",Investing.com,Dollar moves lower despite upbeat U.S. data,https://investing.com/news/forex-news/dollar-moves-lower-despite-upbeat-u.s.-data-398300
1348,"Apr 27, 2016",Investing.com,Dollar holds steady with FOMC statement on tap,https://investing.com/news/forex-news/dollar-holds-steady-with-fomc-statement-on-tap-398250
1349,"Apr 27, 2016",Investing.com,Dollar little changed as markets await Fed statement,https://investing.com/news/forex-news/dollar-little-changed-as-markets-await-fed-statement-398200
1353,"Apr 26, 2016",Investing.com,"Dollar slips lower vs. rivals, U.S. data ahead","https://investing.com/news/forex-news/dollar-slips-lower-vs.-rivals,-u.s.-data-ahead-397889"
1354,"Apr 25, 2016",Investing.com,Dollar remains broadly lower after weak U.S. data,https://investing.com/news/forex-news/dollar-remains-broadly-lower-after-weak-u.s.-data-397714
1355,"Apr 25, 2016",Investing.com,Dollar falls against rivals with eyes on Fed,https://investing.com/news/forex-news/dollar-falls-against-rivals-with-eyes-on-fed-397678
